,Link,PDF Links,Título,Autores,Data Publicação,Publicação Mãe,Autor
240,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35502,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200519_bmt68_economia_solid%C3%A1ria_art01.pdf,ECONOMIA SOLIDÁRIA E O ECOSSISTEMA EMPREENDEDOR SOLIDÁRIO: O CASO DE ARARAQUARA (SP),,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 68,", Caroline Cristina Sanches, Leandro Pereira Morais, , , Simaia Santos Barreto, , , Sandro Pereira Silva"
241,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35349,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200305_bepi_26_apresentacao,APRESENTAÇÃO E RECOMENDAÇÕES DE POLÍTICAS,,,"Boletim de Economia e Política Internacional nº 26, Setembro 2019/Abril 2020","Ademar Pozzatti Júnior, Luiza Witzel Farias"
242,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35349,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200305_bepi_26_art_01.pdf,DA COOPERAÇÃO HUMANITÁRIA À ESTRUTURANTE: O PAPEL DO BRASIL NA CONSTRUÇÃO DE CAPACIDADES PARA RESISTIR À EPIDEMIA DO HIV A PARTIR DA REDE LAÇOS SUL-SUL,,,"Boletim de Economia e Política Internacional nº 26, Setembro 2019/Abril 2020","Ademar Pozzatti Júnior, Luiza Witzel Farias"
243,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35349,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200305_bepi_26_art_02.pdf,NOVOS RUMOS DA PESQUISA COBRADI: SUBSÍDIOS AO DIMENSIONAMENTO DOS GASTOS,,,"Boletim de Economia e Política Internacional nº 26, Setembro 2019/Abril 2020","João Brígido Bezerra Lima, José Romero Pereira Júnior"
244,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35349,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200305_bepi_26_art_03.pdf,"AVALIAÇÃO DA CONFORMIDADE NO BRASIL E NA ARGENTINA: DIFERENÇAS, SIMILARIDADES E MODELOS DE CONVERGÊNCIA",,,"Boletim de Economia e Política Internacional nº 26, Setembro 2019/Abril 2020","Vera Thorstensen, Mauro Kiithi Arima Júnior, Tiago Matsuoka Megale"
245,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35349,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200305_bepi_26_art_04.pdf,COMO FUNCIONA O ESTADO DE BEM-ESTAR CONFUCIONISTA NOS PRINCIPAIS PAÍSES DA ÁSIA ORIENTAL? UMA SUGESTÃO DE INTERPRETAÇÃO,,,"Boletim de Economia e Política Internacional nº 26, Setembro 2019/Abril 2020",Marcelo Almeida de Britto
246,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35349,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200305_bepi_26_art_05.pdf,DO ESTATUTO DO ESTRANGEIRO À LEI DE MIGRAÇÃO: AVANÇOS E EXPECTATIVAS,,,"Boletim de Economia e Política Internacional nº 26, Setembro 2019/Abril 2020",Carolina de Abreu Batista Claro
247,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35262,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_regional/191227_brua_21_ensaio1.pdf,CELSO FURTADO: SESSENTA ANOS DO SEU LEGADO PARA A QUESTÃO REGIONAL BRASILEIRA (1959-2019),,,"Boletim Regional, Urbano e Ambiental nº 21, Julho/Dezembro 2019",
248,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35129,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/191029_bepi_25_apresentacao.pdf,APRESENTAÇÃO E RECOMENDAÇÕES DE POLÍTICAS,,,"Boletim de Economia e Política Internacional nº 25, Maio/Agosto 2019",André de Mello e Souza
249,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35129,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/191029_bepi_25_art_01.pdf,A GOVERNANÇA GLOBAL DA COOPERAÇÃO PARA O DESENVOLVIMENTO E A AGENDA DE DESENVOLVIMENTO SUSTENTÁVEL 2030,,,"Boletim de Economia e Política Internacional nº 25, Maio/Agosto 2019",André de Mello e Souza
250,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35129,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/191029_bepi_25_art_02.pdf,COOPERAÇÃO SUL-SUL BRASILEIRA E A AVALIAÇÃO DOS PROJETOS ESTRUTURANTES: O ESTADO DA ARTE E UMA AGENDA DE PESQUISA,,,"Boletim de Economia e Política Internacional nº 25, Maio/Agosto 2019",Aline Duarte da Graça Rizzo
251,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35129,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/191029_bepi_25_art_03.pdf,"COOPERAÇÃO EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO BRICS",,,"Boletim de Economia e Política Internacional nº 25, Maio/Agosto 2019",Luis Kubota
252,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35129,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/191029_bepi_25_art_04.pdf,A INSTITUCIONALIDADE DA INTEGRAÇÃO FRONTEIRIÇA NA UNASUL E NO MERCOSUL,,,"Boletim de Economia e Política Internacional nº 25, Maio/Agosto 2019","Pedro Silva Barros, Sofía Escobar Samurio"
253,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35118,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/191021_bapi_21_apresentacao.pdf,APRESENTAÇÃO,,,"Boletim de Análise Político-Institucional nº 21, outubro 2019",Acir Almeida
254,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35118,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/191021_bapi_21_artigo_1.pdf,ATIVISMO ELEITORAL DAS EMPRESAS E DOS SETORES PRODUTIVOS,,,"Boletim de Análise Político-Institucional nº 21, outubro 2019","Victor Araújo, Bruno Wilhelm Speck"
255,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35118,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/191021_bapi_21_artigo_2.pdf,"LOBBYING NA CÂMARA DOS DEPUTADOS: EVOLUÇÃO, ESTRATÉGIAS E INFLUÊNCIA",,,"Boletim de Análise Político-Institucional nº 21, outubro 2019","Manoel Leonardo Santos, Wagner Pralon Mancuso, Marcello Fragano Baird, Ciro Antônio da Silva Resende"
256,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35118,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/191021_bapi_21_artigo_3.pdf,FINANCIAMENTO E LOBBYING EMPRESARIAL NA COMISSÃO DE INDÚSTRIA E COMÉRCIO E DE AGRICULTURA,,,"Boletim de Análise Político-Institucional nº 21, outubro 2019","Manoel Leonardo Santos, Wagner Pralon Mancuso, Ciro Antônio da Silva Resende, Danilo Praxedes Barboza"
257,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35118,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/191021_bapi_21_artigo_4.pdf,FINANCIA MENTO ELEITORAL E COMPORTAMENTO PARLAMENTAR: A RELAÇÃO ENTRE DOAÇÕES DA INDÚSTRIA,,,"Boletim de Análise Político-Institucional nº 21, outubro 2019","Wagner Pralon Mancuso, Manoel Leonardo Santos, Ciro Antônio da Silva Resende, Danilo Praxedes Barboza"
258,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35118,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/191021_bapi_21_artigo_5.pdf,O CONGRESSO E A REFORMA ELEITORAL DE 2015,,,"Boletim de Análise Político-Institucional nº 21, outubro 2019",Cíntia Pinheiro Ribeiro de Souza
259,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35118,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/191021_bapi_21_artigo_6.pdf,A DISTÂNCIA ENTRE INTENÇÃO E GESTO: CONSEQUÊNCIA S DA PROIBIÇÃO DE DOAÇÕES ELEITORAIS POR PESSOAS JURÍDICAS NAS ELEIÇÕES MUNICIPAIS DE 2016,,,"Boletim de Análise Político-Institucional nº 21, outubro 2019","Bruno Pinheiro Wanderley Reis, Felipe Lima Eduardo"
260,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35118,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/191021_bapi_21_artigo_7.pdf,TETO PARA GASTOS DE CAMPANHA: UMA AVALIA ÇÃO EMPÍRICA DOS CRITÉRIOS DA LEI NO 13.165/2015,,,"Boletim de Análise Político-Institucional nº 21, outubro 2019",Cíntia Pinheiro Ribeiro de Souza
261,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35118,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/191021_bapi_21_artigo_8.pdf,O EFEITO DE LIMITES A DOAÇÕES DE CAMPANHA SOBRE A CONCENTRAÇÃO DAS FONTES: UM MODELO COMPUTACIACIONAL,,,"Boletim de Análise Político-Institucional nº 21, outubro 2019","Bernardo Alves Furtado, Bruno Pinheiro Wanderley Reis"
262,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34891,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_regional/181206_brua_19_indicador_1.pdf,INDICADORES,,,"Boletim Regional, Urbano e Ambiental nº 20, Janeiro/Junho 2019",
263,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34569,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/190214_bepi_24_apre.pdf,APRESENTAÇÃO E RECOMENDAÇÕES DE POLÍTICAS,,,"Boletim de Economia e Política Internacional nº 24, Janeiro/Abril 2019",Luis Fernando Tironi
264,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34569,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/190214_bepi_24_art_01.pdf,NORMA TÉCNICA E DESENVOLVIMENTO: INOVAÇÃO E ACORDOS COMERCIAIS,,,"Boletim de Economia e Política Internacional nº 24, Janeiro/Abril 2019",Luis Fernando Tironi
265,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34569,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/190214_bepi_24_art_02.pdf,CONVERGÊNCIA REGULATÓRIA NA INTEGRAÇÃO COMERCIAL BRASIL-ARGENTINA: OS IMPACTOS DA REGULAÇÃO E DA NORMALIZAÇÃO TÉCNICA SOBRE O COMÉRCIO INTERNACIONAL,,,"Boletim de Economia e Política Internacional nº 24, Janeiro/Abril 2019","Vera Thorstensen, Mauro Kiithi Arima Jr., Tiago Matsuoka Megale"
266,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34569,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/190214_bepi_24_art_03.pdf,AVALIAÇÃO DE IMPACTO DA ELIMINAÇÃO DO REGIME DE EX-TARIFÁRIOS E DA REDUÇÃO DAS TARIFAS DE IMPORTAÇÃO SOBRE BENS DE CAPITAL E BENS DE INFORMÁTICA E TELECOMUNICAÇÕES,,,"Boletim de Economia e Política Internacional nº 24, Janeiro/Abril 2019","Fernando Ribeiro, Admir Antonio Betarelli Junior, Weslem Rodrigues Faria, Fernando Salgueiro Perobelli, Vinicius de Almeida Vale"
267,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34569,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/190214_bepi_24_art_04.pdf,CADEIA AGROINDUSTRIAL DO CAFÉ NO BRASIL: AGREGAÇÃO DE VALOR E EXPORTAÇÃO,,,"Boletim de Economia e Política Internacional nº 24, Janeiro/Abril 2019","Júnia Cristina P. R. da Conceição, Roberto Goes de Ellery Junior, Pedro Henrique Zuchi da Conceição"
268,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34569,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/190214_bepi_24_art_05.pdf,ANÁLISE DE BARREIRAS NÃO TARIFÁRIAS NA CADEIA PRODUTIVA DO CAFÉ SOLÚVEL BRASILEIRO,,,"Boletim de Economia e Política Internacional nº 24, Janeiro/Abril 2019",Krisley Mendes
269,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34569,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/190214_bepi_24_art_06.pdf,BARREIRAS FITOSSANITÁRIAS SOBRE IMPORTAÇÕES NO BRASIL: O CASO DA AVEIA,,,"Boletim de Economia e Política Internacional nº 24, Janeiro/Abril 2019",Uallace Moreira Lima
270,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_01.pdf,APRESENTAÇÃO: VARIEDADES DE GOVERNANÇA PÚBLICA,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018","Pedro Cavalcante, Roberto Rocha C. Pires"
271,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_02.pdf,GOVERNANÇA PÚBLICA: DAS PRESCRIÇÕES FORMAIS À CONSTRUÇÃO DE UMA PERSPECTIVA ESTRATÉGICA,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018","para a ação governamental, Pedro Cavalcante, Roberto Rocha C. Pires"
272,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_03.pdf,CONVERGÊNCIAS ENTRE A GOVERNANÇA E O PÓS-NOVA GESTÃO PÚBLICA,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018",Pedro Cavalcante
273,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_04.pdf,GOVERNANÇA E CAPACIDADES ESTATAIS A PARTIR DA ABORDAGEM DOS ARRANJOS E INSTRUMENTOS DE POLÍTICAS PÚBLICAS,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018","Roberto Rocha C. Pires, Alexandre Gomide"
274,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_05.pdf,(RE)CONTEXTUALIZANDO A GOVERNANÇA REGULATÓRIA: UMA VISÃO SISTÊMICA DE PROBLEMAS DE “SEGUNDA GERAÇÃO”,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018",Bruno Queiroz Cunha
275,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_06.pdf,GOVERNANÇA PARTICIPATIVA: A NECESSIDADE DE IR ALÉM DO DISCURSO,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018","Igor Ferraz da Fonseca, Daniel Pitangueira de Avelino"
276,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_07.pdf,GOVERNANÇA MULTINÍVEL,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018",Renata Bichir
277,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_08.pdf,GOVERNANÇA PARA RESULTADOS,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018",Humberto Falcão Martins
278,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_09.pdf,GOVERNANÇA CORPORATIVA: ARGUMENTOS TEÓRICOS E RECOMENDAÇÕES DE POLÍTICA ASSOCIADAS À ABORDAGEM DE AGÊNCIA,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018",Mauro Santos Silva
279,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_10.pdf,GOVERNANÇA ORÇAMENTÁRIA: TRANSFORMAÇÕES E LACUNAS NAS PRÁTICAS DE PLANEJAMENTO E ORÇAMENTO NO BRASIL,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018","Leandro Freitas Couto, José Celso Cardoso Jr."
280,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_11.pdf,O CONCEITO DE GOVERNANÇA APLICADO ÀS POLÍTICAS DE INFRAESTRUTURA,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018","Alexandre Gomide, Ana Karine Pereira"
281,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34491,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/181206_bapi_19_cap_12.pdf,A QUESTÃO DO CONTROLE NO DEBATE DE GOVERNANÇA PÚBLICA,,,"Boletim de Análise Político-Institucional nº 19, dezembro 2018","Ronaldo Alves Nogueira, Francisco Gaetani"
282,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34471,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_regional/181206_brua_19_indicador_1.pdf,INDICADORES,,,"Boletim Regional, Urbano e Ambiental nº 19, Julho/Dezembro 2018",
283,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=34372,,,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 65, outubro 2018",
284,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=33118,,,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 64, abril 2018",
285,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=31396,,,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 63, Outubro 2017",
286,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29977,,,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 62, Abril 2017",
287,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28907,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt61_apresentacao.pdf,APRESENTAÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 61, Outubro 2016",Ana Amélia Camarano
288,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28907,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt61_analise.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 61, Outubro 2016",Ana Amélia Camarano
289,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28907,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt61_notas1.pdf,EMPREGABILIDADE DO TRABALHADOR MAIS VELHO E REFORMA DA PREVIDÊNCIA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 61, Outubro 2016",Ana Amélia Camarano
290,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28907,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt61_notas2.pdf,JORNADA DE TRABALHO PARCIAL NO BRASIL,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 61, Outubro 2016","Maurício Reis, Joana Costa"
291,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28907,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt61_politica1.pdf,DUAS DIRETRIZES PARA A REESTRUTURAÇÃO DO SISTEMA NACIONAL DE EMPREGO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 61, Outubro 2016","Vinicius Gomes Lobo, Viviani Renata Anze"
292,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28907,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt61_politica2.pdf,O FORTALECIMENTO DAS NEGOCIAÇÕES COLETIVAS É INDISPENSÁVEL PARA O CRESCIMENTO DA PRODUTIVIDADE DO TRABALHO NO BRASIL,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 61, Outubro 2016","Arnaldo Barbosa de Lima Júnior, Daniel Cavalcante, Igor Parente Pinto"
293,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28907,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt61_politica3.pdf,PRAGMATISMO NA REFORMA SINDICAL: QUAL DEVE SER O FOCO?,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 61, Outubro 2016",Admilson Moreira dos Santos
294,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28907,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt61_politica4.pdf,SINDICATOS NO BRASIL: HÁ POSSIBILIDADES DE TRANSFORMAÇÃO E FORTALECIMENTO NO FUTURO PRÓXIMO?,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 61, Outubro 2016",André Gambier Campos
295,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28907,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt61_economia1.pdf,"ECONOMIA SOLIDÁRIA, INFORMALIDADE E DIREITOS TRABALHISTAS",,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 61, Outubro 2016","Daniel Nogueira Silva, Sylvio Antonio Kappes"
296,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28907,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt61_economia2.pdf,ADERÊNCIA E TENDÊNCIA DOS TRABALHADORES DA ECONOMIA SOLIDÁRIA NO BRASIL,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 61, Outubro 2016",Patrícia Sorgatto Kuyven
297,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=28907,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt61_economia3.pdf,ENTIDADES DE APOIO E FOMENTO À ECONOMIA SOLIDÁRIA NO BRASIL: UMA ANÁLISE EXPLORATÓRIA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 61, Outubro 2016",Sandro Pereira Silva
298,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=27701,,,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 60, Abril 2016",
299,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=27163,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/160218_boletim_analisepolitico_08_cap2.pdf,MITOS SOBRE A REDUÇÃO DA MAIORIDADE PENAL,,,"Boletim de Análise Político-Institucional nº 8, julho - dezembro 2015","Mitos Sobre a Redução da Maioridade Penal, "
300,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=27163,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/160218_boletim_analisepolitico_08_cap3.pdf,DIFUSÃO E CONCENTRAÇÃO: NOTAS SOBRE A GESTÃO DA PARTICIPAÇÃO SOCIAL NO GOVERNO GEDERAL,,,"Boletim de Análise Político-Institucional nº 8, julho - dezembro 2015",Daniel Avelino
301,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=27163,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/160218_boletim_analisepolitico_08_cap4.pdf,PESSOAS COM DEFICIÊNCIA: REAVALIANDO QUESTÕES DE CONCEITO E DE DESIGN SOCIAL,,,"Boletim de Análise Político-Institucional nº 8, julho - dezembro 2015",", Roberto Dutra, , , Antonio Lassance, , , Felix Garcia Lopez, , , José Féres"
302,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=26544,,,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 59, Outubro 2015",
303,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=25795,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/150714_boletim_analisepolitico_07_cap2.pdf,"DISCURSO PROFERIDO PELO MINISTRO ROBERTO MANGABEIRA UNGER NA SOLENIDADE DE POSSE DO PRESIDENTE DO IPEA, JESSÉ DE SOUZA",,,"Boletim de Análise Político-Institucional nº 7, janeiro - junho 2015","Discurso Proferido pelo Ministro Roberto Mangabeira Unger na Solenidade de Posse do Presidente do Ipea, Jessé de Souza, "
304,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=25795,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/150714_boletim_analisepolitico_07_cap3.pdf,ANÁLISE ESTRATÉGICA: UM CAMPO DE ESTUDOS PARA FORMULAÇÃO E EXECUÇÃO DE POLÍTICAS PÚBLICAS,,,"Boletim de Análise Político-Institucional nº 7, janeiro - junho 2015",Valdir Melo
305,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=25795,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/150714_boletim_analisepolitico_07_cap5.pdf,UM PÓS-ESCRITO DO ARTIGO “AVALIANDO O MODELO DE GOVERNANÇA DAS AGÊNCIAS REGULADORAS” À LUZ DOS ACONTECIMENTOS RECENTES NO BRASIL.,,,"Boletim de Análise Político-Institucional nº 7, janeiro - junho 2015",", Acir Almeida, , , Almir de Oliveira Junior, Eduardo Cerqueira Batitucci, Paula Poncioni, Samira Bueno Nunes, , , Helder Ferreira, Elaine Marcial, Joana Alencar, , , Alexandre de Ávila Gomide"
306,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=25197,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt_58_nt02_vieis.pdf,HÁ VIÉS DE PAINEL ROTATIVO NA TAXA DE DESEMPREGO DA PME?,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 58, Abril  2015","Carlos Alberto Ramos, Vinicius Lobo"
