Título,Link,Tipo,Data da Publicação
Publicação Preliminar - 2022 - Março - Impactos fatais da COVID-19 nos trabalhadores brasileiros,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39025,,
,,,
TD 2744 - Metodologia de Construção do Painel dos Agentes Públicos das Administrações Estaduais e do Distrito Federal de 2014 a 2019,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39024,,
,,,
Publicação Preliminar - 2022 - Março - O sistema tributário dos paíse da OCDE e as principais recomendações da entidade: fornecendo parâmetros para a reforma tributária no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39017,,
,,,
TD 2739 -Os subsídios afetam as exportações agrícolas brasileiras? Análise a Partir de Modelos Gravitacionais,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39011,,
,,,
PolicySpace2: modelando mercado Imobiliário e políticas públicas,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39008,,
,,,
Nota Técnica - 2022 - Janeiro - Número 41 - Dinte - Os acordos comerciais do Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39006,,
,,,
TD 2735 - Avaliação econômica de experiências nacionais e internacionais de Subsídios cruzados no setor de transportes terrestres,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39005,,
,,,
TD 2738 - O trabalho remoto potencial e efetivo no Brasil: possíveis razões de um hiato elevado entre estes?,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38993,,
,,,
Nota Técnica - 2022 - Março - Número 01 - Dides - As emendas parlamentares e a apropriação sobre o orçamento público: Uma discussão sobre o falso ou o verdadeiro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38992,,
,,,
TD 2741 - O Comércio de Madeiras e as Restrições Impostas Pelos Mercados Europeus e Norte-Americanos: Qual a Sua Efetividade?,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38985,,
,,,
TD 2742 - Estruturas Ministeriais Comparadas: Uma Análise Preliminar Sobre a Trajetória de Ministérios em 21 Países (1990-2020),https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38980,,
,,,
"TD 2743 - Ciência e Pseudociência Durante a Pandemia de Covid-19: O Papel dos ""Intermediários do conhecimento"" nas Políticas dos Governos Estaduais no Brasil",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38981,,
,,,
Policy Brief - Em Questão - Evidências para políticas públicas - Sistemas de Jurisdição Trabalhista,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38954,,
,,,
Publicação Preliminar - 2021 - Dezembro - Uma solução em busca de um problema: repensando o enfrentamento ao tráfico de pessoas no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38944,,
,,,
Nota Técnica - 2022 - Fevereiro - Número 43 - Dinte - Efeitos Econômicos de Acordos de Livre Comércio Sobre o Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38943,,
,,,
TD 2714 - Mercado de Trabalho Jurídico no Brasil: Qual é a Situação Atual?,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38940,,
,,,
TD 2736 - Mapeamento de Quinze Instrumentos de Avaliação dos Investimentos Externos,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38941,,
,,,
TD 2737 - O Papel da Infraestrutura em Modelos de Crescimento Macroeconômicos: Avaliação de Impacto a Partir de Metarregressão,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38939,,
,,,
"TD 2732 - Emendas Parlamentares ao Orçamento Federal do SUS: Método Para Estimação dos Repasses a Cada Município Favorecido, Segundo Áreas de Alocação dos Recursos (2015-2020)",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38935,,
,,,
TD 2733 - Dinâmica da desigualdade salarial no Brasil e o papel de determinantes para além da qualificação dos trabalhadores,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38933,,
,,,
TD 2734 - Modelos de organização da assistência farmacêutica na atenção ambulatorial: uma análise comparada,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38932,,
,,,
Nota Técnica - 2022 - Janeiro - Número 40 - Dinte - Avaliação dos impactos econômicos de cenários de revisão da união aduaneira do Mercosul,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38929,,
,,,
Nota Técnica - 2022 - Fevereiro - Número 97 - Diset - Proposta de redação à regulamentação da política nacional de apoio e desenvolvimento das micro e pequenas empresas,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38926,,
,,,
TD 2725 - Conflito e coordenação federativa nos investimentos federais executados por municípios,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38924,,
,,,
Entre relações de cuidado e vivências de vulnerabilidade : dilemas e desafios para o trabalho doméstico e de cuidados remunerado no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38920,,
,,,
Publicação Preliminar - 2022 - Fevereiro - A Dinâmica Recente do Algodão no Mato Grosso: Possibilidades de Exportação para o Peru e Ásia-Pacífico,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38916,,
,,,
Atlas das periferias no Brasil: Aspectos Raciais de Infraestrutura nos Aglomerados Subnormais,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38912,,
,,,
"Contas de saúde na perspectiva da contabilidade internacional: conta SHA para o Brasil, 2015 a 2019",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38910,,
,,,
Nota Técnica - 2022 - Janeiro - Número 96 - Diset - Avaliação situacional do programa tarifa social de energia elétrica (TSEE) a partir das medidas de enfrentamento da crise socioeconômica decorrente da pandemia de COVID-19,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38906,,
,,,
Nota Técnica - 2022 - Fevereiro - Número 95 - Diset - Utilização da infraestrutura dos sistemas de transmissão e distribuição de energia elétrica para transmissão de dados,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38905,,
,,,
"Nota Técnica - 2022 - Janeiro - Número 42 - Dinte - Os mega-acordos regionais contemporâneos (CPTPP, RCEP E AFCFTA): Uma primeira aproximação comparativa aos acordos e suas estruturas regulatórias",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38904,,
,,,
Nota Técnica - 2022 - Janeiro - Número 100 - Disoc - Perfil da população rural na pesquisa de orçamentos familiares (IBGE) de 2017-2018 e a evolução dos dados de insegurança alimentar: uma análise preliminar,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38898,,
,,,
TD 2730 - Avaliação do FCO estado de Goiás: ensaio metodológico,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38896,,
,,,
TD 2731 - Inovação tecnológica e sustentabilidade da cadeia de produção: um exercício para a água no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38894,,
,,,
TD 2728 - Da regra aos fatos: Condicionantes da aquisição de produtos da agricultura familiar para a alimentação escolar em municípios brasieiros,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38893,,
,,,
TD 2727 - Análise sobre o enterramento de infraestrutura de redes dos setores de distribuição de energia e telecomunicações,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38892,,
,,,
TD 2729 - As agroindústrias rurais nos censos agropecuários de 2006 e 2017: uma análise para o Brasil e as grandes regiões,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38891,,
,,,
TD 2726 - Competência Versus Incerteza: Atitudes Pessoais e Percepção Sobre Gestão de Riscos no Âmbito da Administração Pública Federal,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38888,,
,,,
"Boletim Regional, Urbano e Ambiental nº 25, Janeiro/Junho de 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38875,,
,,,
Nota Técnica - 2022 - Janeiro - Número 94 - Diset - Matriz de Relacionamentos de Classificações de Produtos e de Atividades Econômicas do Setor Mineral – Metodologia,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38870,,
,,,
Gobernanza Metropolitana en América Latina: un panorama de las experiencias contemporáneas desde una perspectiva comparada,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38863,,
,,,
Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,,
,,,
Nota Técnica - 2022 - Janeiro - Número 99 - Disoc - A Dinâmica do emprego setorial no último biênio,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38854,,
,,,
Technical Note - 2022 - January - Número 06 - Dinte - Brazil and the United States: routes for improving a historical economic partnership,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38853,,
,,,
"TD 2722- Avaliação do Programa Nacional de Apoio à Captação de Água de Chuva e Outras Tecnologias Sociais (Programa Cisternas), à Luz dos Objetivos de Desenvolvimento Sustentável",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38850,,
,,,
Projeto Competitividade e governança das cidades médias do Brasil: referencial conceitual e metodológico,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38849,,
,,,
TD 2721- A Incidência da Covid-19 Nos Maiores Municípios Mineradores Brasileiros,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38847,,
,,,
TD 2720 - Uso de Evidências em Políticas Educacionais – O Contexto Internacional e o Quadro Brasileiro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38843,,
,,,
TD 2723 - Disposições produtivas recentes: Uma aplicação do modelo Shift-Share para os setores industriais na região Centro-Oeste entre os anos de 2007 e 2014,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38840,,
,,,
TD 2715 - Mercado de Trabalho da Cultura: Considerações Sobre a Meta 11 do Plano Nacional de Cultura (PNC),https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38839,,
,,,
TD 2719- Os Impactos do Aumento da Licença-Maternidade Sobre os Padrões de Oferta de Trabalho Feminina ao Nível das Empresas,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38835,,
,,,
Radar - 2021 - dezembro - Nº 68,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38834,,
,,,
TD 2724 - Vanguardismo ambiental e protecionismo comercial na União Europeia e nos Estados Unidos da América,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38833,,
,,,
Carta de Conjuntura - 2021 - 4º Trimestre - nº 53,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38831,,
,,,
"Publicação Preliminar - 2021 - Dezembro - Acessão à OCDE: experiências recentes e seus efeitos sobre investimento, comércio e crescimento econômico",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38824,,
,,,
DP 262 - The State Of The Art Of Environmental Economic Water And Forest Accounts In Brazil: Overview And Evolution,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38821,,
,,,
Publicação Preliminar - 2021 - Dezembro - Uso de evidências pela burocracia dirigente do nível federal,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38808,,
,,,
TD 2718 - Avaliação dos Cursos de Graduação no Brasil: Considerações sobre o Sinaes e o seu Futuro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38803,,
,,,
"Boletim de Análise Político-Institucional nº 31, Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38800,,
,,,
"TD 2717 - Gravidez na Adolescência: Conciliação de Vida Familiar, Estudo e Trabalho dos Jovens em Recife",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38796,,
,,,
Publicação Preliminar - 2021 - Dezembro - O Estudante de Hoje Financiado Pelo Profissional do Amanhã: Proposta de Um Sistema Nacional de Financiamento Estudantil Com Pagamentos Vinculados À Renda Futura – Funcio,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38795,,
,,,
"DP 0261 - Blue Amazon Management System (SISGAAZ): Sovereignty, Surveillance and Defense of the Brazilian Jurisdictional Waters",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38790,,
